Ticker,Security Name,Weight (%),Sector,Country,Asset Class
688387,CICT MOBILE COMMUNICATION TECHNOLO,0.02,Information Technology,China,Equity
688126,NATIONAL SILICON INDUSTRY GROUP LT,0.02,Information Technology,China,Equity
603659,SHANGHAI PUTAILAI NEW ENERGY TECHN,0.02,Materials,China,Equity
002851,SHENZHEN MEGMEET ELECTRICAL LTD A,0.02,Industrials,China,Equity
688047,LOONGSON TECHNOLOGY CORP LTD A,0.02,Information Technology,China,Equity
600703,SANAN OPTOELECTRONICS LTD A,0.02,Information Technology,China,Equity
002532,TIANSHAN ALUMINUM GROUP LTD A,0.02,Materials,China,Equity
688110,DOSILICON LTD A,0.02,Information Technology,China,Equity
002736,GUOSEN SECURITIES LTD A,0.02,Financials,China,Equity
601319,THE PEOPLES INSURANCE COMPANY (GRO,0.02,Financials,China,Equity
600958,ORIENT SECURITIES LTD A,0.02,Financials,China,Equity
002304,JIANGSU YANGHE BREWERY JOINT-STOCK,0.02,Consumer Staples,China,Equity
600023,ZHEJIANG ZHENENG ELECTRIC POWER LT,0.02,Utilities,China,Equity
688361,SKYVERSE TECHNOLOGY LTD A,0.02,Information Technology,China,Equity
603228,SHENZHEN KINWONG ELECTRONIC LTD A,0.02,Information Technology,China,Equity
601877,ZHEJIANG CHINT ELECTRICS LTD A,0.02,Industrials,China,Equity
300223,INGENIC SEMICONDUCTOR LTD A,0.02,Information Technology,China,Equity
002595,SHANDONG HIMILE MECHANICAL SCIENCE,0.02,Industrials,China,Equity
600221,HAINAN AIRLINES HOLDING LTD A,0.02,Industrials,China,Equity
000933,HENAN SHENHUO COAL & POWER LTD A,0.02,Materials,China,Equity
002128,INNER MONGOLIA DIAN TOU ENERGY COR,0.02,Energy,China,Equity
600233,YTO EXPRESS GROUP LTD A,0.02,Industrials,China,Equity
601991,DATANG INTERNATIONAL POWER GENERAT,0.02,Utilities,China,Equity
002074,GOTION HIGH-TECH LTD A,0.02,Industrials,China,Equity
688249,NEXCHIP SEMICONDUCTOR CORP A,0.02,Information Technology,China,Equity
688223,JINKO SOLAR LTD A,0.02,Information Technology,China,Equity
600415,ZHEJIANG CHINA COMMODITIES CITY GR,0.02,Consumer Discretionary,China,Equity
600011,HUANENG POWER INTERNATIONAL INC A,0.02,Utilities,China,Equity
002049,UNIGROUP GUOXIN MICROELECTRONICS L,0.02,Information Technology,China,Equity
688036,SHENZHEN TRANSSION HOLDINGS LTD A,0.02,Information Technology,China,Equity
300866,ANKER INNOVATIONS TECHNOLOGY LTD A,0.02,Information Technology,China,Equity
688347,HUA HONG SEMICONDUCTOR LTD A,0.02,Information Technology,China,Equity
000831,CHINA RARE EARTH RESOURCES AND TEC,0.02,Materials,China,Equity
601916,CHINA ZHESHANG BANK LTD A,0.02,Financials,China,Equity
300418,KUNLUN TECH LTD A,0.02,Communication,China,Equity
600580,WOLONG ELECTRIC DRIVE GROUP LTD A,0.02,Industrials,China,Equity
600029,CHINA SOUTHERN AIRLINES LTD A,0.02,Industrials,China,Equity
002738,SINOMINE RESOURCE GROUP LTD A,0.02,Materials,China,Equity
688777,SUPCON TECHNOLOGY LTD A,0.02,Information Technology,China,Equity
000960,YUNNAN TIN LTD A,0.02,Materials,China,Equity
688027,QUANTUMCTEK LTD A,0.02,Information Technology,China,Equity
002558,GIANT NETWORK GROUP LTD A,0.02,Communication,China,Equity
600096,YUNNAN YUNTIANHUA LTD A,0.02,Materials,China,Equity
UBFUT,CASH COLLATERAL USD UBFUT,0.02,Cash and/or Derivatives,United States,Cash Collateral and Margins
601788,EVERBRIGHT SECURITIES LTD A,0.02,Financials,China,Equity
300803,BEIJING COMPASS TECHNOLOGY DEVELOP,0.02,Financials,China,Equity
601901,FOUNDER SECURITIES LTD A,0.02,Financials,China,Equity
002379,SHANDONG HONGQIAO ALUMINUM INDUSTR,0.02,Materials,China,Equity
002920,HUIZHOU DESAY SV AUTOMOTIVE LTD A,0.02,Consumer Discretionary,China,Equity
600219,SHANDONG NANSHAN ALUMINIUM LTD A,0.02,Materials,China,Equity
601077,CHONGQING RURAL COMMERCIAL BANK LT,0.02,Financials,China,Equity
300058,BLUEFOCUS INTELLIGENT COMMUNICATIO,0.02,Communication,China,Equity
300919,CNGR ADVANCED MATERIAL LTD A,0.02,Industrials,China,Equity
600988,CHIFENG JILONG GOLD MINING LTD A,0.02,Materials,China,Equity
300316,ZHEJIANG JINGSHENG MECHANICAL & EL,0.02,Information Technology,China,Equity
600895,SHANGHAI ZHANGJIANG HI-TECH PARK D,0.02,Real Estate,China,Equity
601958,JINDUICHENG MOLYBDENUM LTD A,0.02,Materials,China,Equity
000559,WANXIANG QIANCHAO LTD A,0.02,Consumer Discretionary,China,Equity
300661,SG MICRO CORP A,0.02,Information Technology,China,Equity
300782,MAXSCEND MICROELECTRONICS LTD A,0.02,Information Technology,China,Equity
600039,SICHUAN ROAD & BRIDGE LTD A,0.02,Industrials,China,Equity
600741,HUAYU AUTOMOTIVE SYSTEMS LTD A,0.02,Consumer Discretionary,China,Equity
002422,SICHUAN KELUN PHARMACEUTICAL LTD A,0.02,Health Care,China,Equity
000963,HUADONG MEDICINE LTD A,0.02,Health Care,China,Equity
002414,WUHAN GUIDE INFRARED LTD A,0.02,Information Technology,China,Equity
001965,CHINA MERCHANTS EXPRESSWAY NETWORK,0.02,Industrials,China,Equity
601618,METALLURGICAL CORP OF CHINA LTD A,0.02,Industrials,China,Equity
601377,INDUSTRIAL SECURITIES LTD A,0.02,Financials,China,Equity
600570,HUNDSUN TECHNOLOGIES INC A,0.02,Information Technology,China,Equity
000157,ZOOMLION HEAVY INDUSTRY SCIENCE AN,0.02,Industrials,China,Equity
688568,GEOVIS TECHNOLOGY LTD A,0.02,Information Technology,China,Equity
688375,GUOBO ELECTRONICS LTD A,0.02,Information Technology,China,Equity
002653,HAISCO PHARMACEUTICAL GROUP LTD A,0.02,Health Care,China,Equity
688472,CSI SOLAR LTD A,0.02,Information Technology,China,Equity
688099,AMLOGIC (SHANGHAI) LTD A,0.02,Information Technology,China,Equity
601212,BAIYIN NONFERROUS GROUP LTD A,0.02,Materials,China,Equity
002236,ZHEJIANG DAHUA TECHNOLOGY LTD A,0.02,Information Technology,China,Equity
600196,SHANGHAI FOSUN PHARMACEUTICAL (GRO,0.02,Health Care,China,Equity
002294,SHENZHEN SALUBRIS PHARMACEUTICALS,0.02,Health Care,China,Equity
688469,UNITED NOVA TECHNOLOGY LTD A,0.02,Information Technology,China,Equity
600845,SHANGHAI BAOSIGHT SOFTWARE LTD A,0.02,Information Technology,China,Equity
603806,HANGZHOU FIRST APPLIED MATERIAL LT,0.02,Information Technology,China,Equity
300454,SANGFOR TECHNOLOGIES INC A,0.02,Information Technology,China,Equity
002195,SHANGHAI STONEHILL TECHNOLOGY LTD,0.02,Information Technology,China,Equity
601777,CHONGQING QIANLI TECHNOLOGY LTD A,0.02,Consumer Discretionary,China,Equity
600803,ENN NATURAL GAS LTD A,0.02,Utilities,China,Equity
600021,SHANGHAI ELECTRIC POWER LTD A,0.02,Utilities,China,Equity
002064,HUAFON CHEMICAL LTD A,0.02,Materials,China,Equity
300115,SHENZHEN EVERWIN PRECISION TECHNOL,0.02,Information Technology,China,Equity
688303,XINJIANG DAQO NEW ENERGY LTD A,0.02,Information Technology,China,Equity
688122,WESTERN SUPERCONDUCTING TECHNOLOGI,0.02,Materials,China,Equity
688188,SHANGHAI FRIENDESS ELECTRONICS TEC,0.02,Information Technology,China,Equity
000708,CITIC PACIFIC SPECIAL STEEL GROUP,0.02,Materials,China,Equity
601021,SPRING AIRLINES LTD A,0.02,Industrials,China,Equity
000783,CHANGJIANG SECURITIES LTD A,0.02,Financials,China,Equity
600027,HUADIAN POWER INTERNATIONAL CORP L,0.02,Utilities,China,Equity
601699,SHANXI LUAN ENVIRONMENTAL ENERGY D,0.02,Energy,China,Equity
601216,INNER MONGOLIA JUNZHENG ENERGY & C,0.02,Materials,China,Equity
002131,LEO GROUP LTD A,0.02,Communication,China,Equity
600143,KINGFA SCI&TECH LTD A,0.02,Materials,China,Equity
688578,SHANGHAI ALLIST PHARMACEUTICALS LT,0.02,Health Care,China,Equity
603392,BEIJING WANTAI BIOLOGICAL PHARMACY,0.02,Health Care,China,Equity
600918,ZHONGTAI SECURITIES LTD A,0.02,Financials,China,Equity
601607,SHANGHAI PHARMACEUTICALS HOLDING L,0.02,Health Care,China,Equity
603260,HOSHINE SILICON INDUSTRY LTD A,0.01,Materials,China,Equity
601198,DONGXING SECURITIES CORP LTD A,0.01,Financials,China,Equity
600642,SHENERGY LTD A,0.01,Utilities,China,Equity
600601,FOUNDER TECHNOLOGY GROUP LTD A,0.01,Information Technology,China,Equity
600061,SDIC CAPITAL LTD A,0.01,Financials,China,Equity
601555,SOOCHOW SECURITIES CO LTD A,0.01,Financials,China,Equity
000596,ANHUI GUJING DISTILLERY LTD A,0.01,Consumer Staples,China,Equity
000786,BEIJING NEW BUILDING MATERIALS PUB,0.01,Industrials,China,Equity
300765,CSPC INNOVATION PHARMACEUTICAL LTD,0.01,Health Care,China,Equity
603606,NINGBO ORIENT WIRES & CABLES LTD A,0.01,Industrials,China,Equity
301236,ISOFTSTONE INFORMATION TECHNOLOGY,0.01,Information Technology,China,Equity
600733,BAIC BLUEPARK NEW ENERGY TECHNOLOG,0.01,Consumer Discretionary,China,Equity
300628,YEALINK NETWORK TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
002340,GEM LTD A,0.01,Industrials,China,Equity
601238,GUANGZHOU AUTOMOBILE GROUP LTD A,0.01,Consumer Discretionary,China,Equity
301269,EMPYREAN TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
601456,GUOLIAN MINSHENG SECURITIES LTD A,0.01,Financials,China,Equity
600536,CHINA NATIONAL SOFTWARE & SERVICE,0.01,Information Technology,China,Equity
600600,TSINGTAO BREWERY LTD A,0.01,Consumer Staples,China,Equity
600711,CHENGTUN MINING GROUP LTD A,0.01,Materials,China,Equity
688019,ANJI MICROELECTRONICS TECHNOLOGY (,0.01,Information Technology,China,Equity
601058,SAILUN GROUP LTD A,0.01,Consumer Discretionary,China,Equity
300251,BEIJING ENLIGHT MEDIA LTD A,0.01,Communication,China,Equity
000999,CHINA RESOURCES SANJIU MEDICAL AND,0.01,Health Care,China,Equity
000983,SHANXI COKING COAL ENERGY GROUP LT,0.01,Energy,China,Equity
002555,37 INTERACTIVE ENTERTAINMENT NETWO,0.01,Communication,China,Equity
002465,GUANGZHOU HAIGE COMMUNICATIONS GRO,0.01,Information Technology,China,Equity
300255,HEBEI CHANGSHAN BIOCHEMICAL PHARMA,0.01,Health Care,China,Equity
601108,CAITONG SECURITIES LTD A,0.01,Financials,China,Equity
300207,SUNWODA ELECTRONIC LTD A,0.01,Industrials,China,Equity
688599,TRINA SOLAR LTD A,0.01,Information Technology,China,Equity
300832,SHENZHEN NEW INDUSTRIES BIOMEDICAL,0.01,Health Care,China,Equity
603486,ECOVACS ROBOTICS LTD A,0.01,Consumer Discretionary,China,Equity
000876,NEW HOPE LIUHE LTD A,0.01,Consumer Staples,China,Equity
600515,HAINAN AIRPORT INFRASTRUCTURE LTD,0.01,Real Estate,China,Equity
300748,JL MAG RARE-EARTH LTD A,0.01,Industrials,China,Equity
002078,SHANDONG SUNPAPER LTD A,0.01,Materials,China,Equity
300413,MANGO EXCELLENT MEDIA LTD A,0.01,Communication,China,Equity
600839,SICHUAN CHANGHONG ELECTRIC LTD A,0.01,Consumer Discretionary,China,Equity
002966,BANK OF SUZHOU LTD A,0.01,Financials,China,Equity
688082,ACM RESEARCH (SHANGHAI) INC A,0.01,Information Technology,China,Equity
000002,CHINA VANKE LTD A,0.01,Real Estate,China,Equity
002601,LB GROUP LTD A,0.01,Materials,China,Equity
002939,CHINA GREATWALL SECURITIES LTD A,0.01,Financials,China,Equity
000661,CHANGCHUN HIGH & NEW TECHNOLOGY IN,0.01,Health Care,China,Equity
300339,JIANGSU HOPERUN SOFTWARE LTD A,0.01,Information Technology,China,Equity
002129,TCL ZHONGHUAN RENEWABLE ENERGY TEC,0.01,Information Technology,China,Equity
601162,TIANFENG SECURITIES LTD A,0.01,Financials,China,Equity
603195,GONEO GROUP LTD A,0.01,Industrials,China,Equity
601878,ZHESHANG SECURITIES LTD A,0.01,Financials,China,Equity
600460,HANGZHOU SILAN MICROELECTRONICS LT,0.01,Information Technology,China,Equity
600352,ZHEJIANG LONGSHENG GROUP LTD A,0.01,Materials,China,Equity
300122,CHONGQING ZHIFEI BIOLOGICAL PRODUC,0.01,Health Care,China,Equity
601577,BANK OF CHANGSHA LTD A,0.01,Financials,China,Equity
603568,ZHEJIANG WEIMING ENVIRONMENT PROTE,0.01,Industrials,China,Equity
002185,TIANSHUI HUATIAN TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
600085,BEIJING TONGRENTANG LTD A,0.01,Health Care,China,Equity
002252,SHANGHAI RAAS BLOOD PRODUCTS LTD A,0.01,Health Care,China,Equity
688617,APT MEDICAL INC A,0.01,Health Care,China,Equity
603369,JIANGSU KINGS LUCK BREWERY LTD A,0.01,Consumer Staples,China,Equity
002517,KINGNET NETWORK LTD A,0.01,Communication,China,Equity
600009,SHANGHAI INTERNATIONAL AIRPORT LTD,0.01,Industrials,China,Equity
601696,BOC INTERNATIONAL (CHINA) LTD A,0.01,Financials,China,Equity
688169,BEIJING ROBOROCK TECHNOLOGY LTD A,0.01,Consumer Discretionary,China,Equity
601933,YONGHUI SUPERSTORES LTD A,0.01,Consumer Staples,China,Equity
002459,JA SOLAR TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
000728,GUOYUAN SECURITIES LTD A,0.01,Financials,China,Equity
002673,WESTERN SECURITIES CO LTD A,0.01,Financials,China,Equity
600157,WINTIME ENERGY GROUP LTD A,0.01,Utilities,China,Equity
688608,BESTECHNIC (SHANGHAI) LTD A,0.01,Information Technology,China,Equity
600298,ANGEL YEAST LTD A,0.01,Consumer Staples,China,Equity
000564,CCOOP GROUP LTD A,0.01,Consumer Discretionary,China,Equity
688009,CHINA RAILWAY SIGNAL & COMMUNICATI,0.01,Information Technology,China,Equity
601117,CHINA NATIONAL CHEMICAL ENGINEERIN,0.01,Industrials,China,Equity
601136,CAPITAL SECURITIES CORP LTD A,0.01,Financials,China,Equity
000932,HUNAN VALIN STEEL LTD A,0.01,Materials,China,Equity
002085,ZHEJIANG WANFENG AUTO WHEEL LTD A,0.01,Consumer Discretionary,China,Equity
603160,SHENZHEN GOODIX TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
688728,GALAXYCORE INC A,0.01,Information Technology,China,Equity
600745,WINGTECH TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
002223,JIANGSU YUYUE MEDICAL EQUIPMENT &,0.01,Health Care,China,Equity
600332,GUANGZHOU BAIYUNSHAN PHARMACEUTICA,0.01,Health Care,China,Equity
688538,EVERDISPLAY OPTRONICS (SHANGHAI) L,0.01,Information Technology,China,Equity
300759,PHARMARON BEIJING LTD A,0.01,Health Care,China,Equity
002456,O FILM TECH LTD A,0.01,Information Technology,China,Equity
601799,CHANGZHOU XINGYU AUTOMOTIVE LIGHTI,0.01,Consumer Discretionary,China,Equity
600109,SINOLINK SECURITIES LTD A,0.01,Financials,China,Equity
601567,NINGBO SANXING MEDICAL ELECTRIC LT,0.01,Industrials,China,Equity
688187,ZHUZHOU CRRC TIMES ELECTRIC LTD A,0.01,Industrials,China,Equity
300347,HANGZHOU TIGERMED CONSULTING LTD A,0.01,Health Care,China,Equity
