iShares MSCI Australia ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Mar 12, 1996"
Shares Outstanding,"45,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"TLC","THE LOTTERY CORPORATION LTD","Consumer Discretionary","Equity","7,818,631.71","0.59","7,818,631.71","2,052,731.00","3.81","Australia","Asx - All Markets","USD","1.38","AUD","-"
"ASX","ASX LTD","Financials","Equity","7,598,017.67","0.57","7,598,017.67","179,642.00","42.30","Australia","Asx - All Markets","USD","1.38","AUD","-"
"AUD","AUD CASH","Cash and/or Derivatives","Cash","6,799,634.68","0.51","6,799,634.68","9,408,004.00","72.28","Australia","-","USD","1.38","AUD","-"
"CAR","CAR GROUP LTD","Communication","Equity","6,620,482.57","0.50","6,620,482.57","350,024.00","18.91","Australia","Asx - All Markets","USD","1.38","AUD","-"
"VCX","VICINITY CENTRES","Real Estate","Equity","6,460,481.34","0.49","6,460,481.34","3,618,927.00","1.79","Australia","Asx - All Markets","USD","1.38","AUD","-"
"SGP","STOCKLAND STAPLED UNITS LTD","Real Estate","Equity","6,392,535.26","0.48","6,392,535.26","2,233,520.00","2.86","Australia","Asx - All Markets","USD","1.38","AUD","-"
"SHL","SONIC HEALTHCARE LTD","Health Care","Equity","5,813,213.64","0.44","5,813,213.64","434,532.00","13.38","Australia","Asx - All Markets","USD","1.38","AUD","-"
"REA","REA GROUP LTD","Communication","Equity","5,661,562.15","0.43","5,661,562.15","48,582.00","116.54","Australia","Asx - All Markets","USD","1.38","AUD","-"
"SGH","SGH LTD","Industrials","Equity","5,352,228.83","0.40","5,352,228.83","186,957.00","28.63","Australia","Asx - All Markets","USD","1.38","AUD","-"
"WTC","WISETECH GLOBAL LTD","Information Technology","Equity","4,941,582.57","0.37","4,941,582.57","186,452.00","26.50","Australia","Asx - All Markets","USD","1.38","AUD","-"
"PME","PRO MEDICUS LTD","Health Care","Equity","4,652,618.13","0.35","4,652,618.13","52,939.00","87.89","Australia","Asx - All Markets","USD","1.38","AUD","-"
"QAN","QANTAS AIRWAYS LTD","Industrials","Equity","4,235,348.58","0.32","4,235,348.58","682,194.00","6.21","Australia","Asx - All Markets","USD","1.38","AUD","-"
"COH","COCHLEAR LTD","Health Care","Equity","4,154,301.92","0.31","4,154,301.92","60,238.00","68.97","Australia","Asx - All Markets","USD","1.38","AUD","-"
"UBFUT","CASH COLLATERAL AUD UBFUT","Cash and/or Derivatives","Cash Collateral and Margins","516,043.50","0.04","516,043.50","714,000.00","72.28","Australia","-","USD","1.38","AUD","Oct 15, 2015"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","51,945.59","0.00","51,945.59","51,946.00","1.00","United States","-","USD","1.00","USD","-"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","1,302.72","0.00","1,302.72","1,115.00","116.80","European Union","-","USD","0.86","EUR","-"
"ETD_CAD","ETD CAD BALANCE WITH R93531","Cash and/or Derivatives","Cash","0.01","0.00","0.01","0.00","72.83","Canada","-","USD","1.37","CAD","Jan 01, 2000"
"XPM6","SPI 200 JUN 26","Cash and/or Derivatives","Futures","0.00","0.00","7,050,335.91","45.00","6,266.98","-","Asx - Trade24","USD","1.38","AUD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","-105,316.20","-0.01","-105,316.20","-105,316.00","100.00","United States","-","USD","1.00","USD","-"

"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners."
