iShares MSCI Kokusai ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Dec 10, 2007"
Shares Outstanding,"1,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"RMS","HERMES INTERNATIONAL","Consumer Discretionary","Equity","171,231.14","0.07","171,231.14","92.00","1,861.22","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"ABNB","AIRBNB INC CLASS A","Consumer Discretionary","Equity","170,562.92","0.07","170,562.92","1,276.00","133.67","United States","NASDAQ","USD","1.00","USD","-"
"PCAR","PACCAR INC","Industrials","Equity","169,688.20","0.07","169,688.20","1,507.00","112.60","United States","NASDAQ","USD","1.00","USD","-"
"WES","WESFARMERS LTD","Consumer Discretionary","Equity","168,748.50","0.07","168,748.50","3,255.00","51.84","Australia","Asx - All Markets","USD","1.38","AUD","-"
"ALL","ALLSTATE CORP","Financials","Equity","168,614.55","0.07","168,614.55","779.00","216.45","United States","NYSE","USD","1.00","USD","-"
"BAS","BASF N","Materials","Equity","168,370.70","0.07","168,370.70","2,700.00","62.36","Germany","Xetra","USD","0.86","EUR","-"
"TGT","TARGET CORP","Consumer Staples","Equity","166,896.48","0.07","166,896.48","1,356.00","123.08","United States","NYSE","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","166,865.40","0.07","166,865.40","468.00","356.55","United States","NASDAQ","USD","1.00","USD","-"
"CTVA","CORTEVA INC","Materials","Equity","166,766.60","0.07","166,766.60","2,002.00","83.30","United States","NYSE","USD","1.00","USD","-"
"REL","RELX PLC","Industrials","Equity","165,959.94","0.07","165,959.94","5,204.00","31.89","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"O","REALTY INCOME REIT CORP","Real Estate","Equity","165,619.08","0.07","165,619.08","2,673.00","61.96","United States","NYSE","USD","1.00","USD","-"
"NDA FI","NORDEA BANK","Financials","Equity","165,532.84","0.07","165,532.84","9,176.00","18.04","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.86","EUR","-"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","164,232.72","0.07","164,232.72","614.00","267.48","United States","NYSE","USD","1.00","USD","-"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrials","Equity","163,653.84","0.07","163,653.84","532.00","307.62","United States","NYSE","USD","1.00","USD","-"
"OKE","ONEOK INC","Energy","Equity","163,489.88","0.07","163,489.88","1,796.00","91.03","United States","NYSE","USD","1.00","USD","-"
"ENGI","ENGIE SA","Utilities","Equity","162,667.31","0.07","162,667.31","5,094.00","31.93","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"ENI","ENI","Energy","Equity","162,522.04","0.07","162,522.04","5,901.00","27.54","Italy","Borsa Italiana","USD","0.86","EUR","-"
"CPG","COMPASS GROUP PLC","Consumer Discretionary","Equity","162,319.63","0.07","162,319.63","4,873.00","33.31","United Kingdom","London Stock Exchange","USD","1.00","USD","-"
"AZO","AUTOZONE INC","Consumer Discretionary","Equity","162,216.96","0.07","162,216.96","48.00","3,379.52","United States","NYSE","USD","1.00","USD","-"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","160,351.52","0.06","160,351.52","11,074.00","14.48","United States","NYSE","USD","1.00","USD","-"
"GLE","SOCIETE GENERALE SA","Financials","Equity","159,792.77","0.06","159,792.77","2,028.00","78.79","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"PRY","PRYSMIAN","Industrials","Equity","158,146.15","0.06","158,146.15","866.00","182.62","Italy","Borsa Italiana","USD","0.86","EUR","-"
"NUE","NUCOR CORP","Materials","Equity","158,105.15","0.06","158,105.15","679.00","232.85","United States","NYSE","USD","1.00","USD","-"
"RIO","RIO TINTO LTD","Materials","Equity","157,199.58","0.06","157,199.58","1,133.00","138.75","Australia","Asx - All Markets","USD","1.38","AUD","Jan 02, 1985"
"FLEX","FLEX LTD","Information Technology","Equity","157,098.40","0.06","157,098.40","1,094.00","143.60","United States","NASDAQ","USD","1.00","USD","-"
"VOLV B","VOLVO CLASS B","Industrials","Equity","156,915.17","0.06","156,915.17","4,610.00","34.04","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"D","DOMINION ENERGY INC","Utilities","Equity","156,921.24","0.06","156,921.24","2,492.00","62.97","United States","NYSE","USD","1.00","USD","-"
"DHL","DEUTSCHE POST AG","Industrials","Equity","156,516.99","0.06","156,516.99","2,797.00","55.96","Germany","Xetra","USD","0.86","EUR","-"
"LNG","CHENIERE ENERGY INC","Energy","Equity","156,219.84","0.06","156,219.84","648.00","241.08","United States","NYSE","USD","1.00","USD","-"
"EBAY","EBAY INC","Consumer Discretionary","Equity","155,931.48","0.06","155,931.48","1,377.00","113.24","United States","NASDAQ","USD","1.00","USD","-"
"AME","AMETEK INC","Industrials","Equity","155,533.80","0.06","155,533.80","670.00","232.14","United States","NYSE","USD","1.00","USD","-"
"DB1","DEUTSCHE BOERSE AG","Financials","Equity","155,095.45","0.06","155,095.45","546.00","284.06","Germany","Xetra","USD","0.86","EUR","-"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","154,778.80","0.06","154,778.80","1,595.00","97.04","United States","NASDAQ","USD","1.00","USD","-"
"DVN","DEVON ENERGY CORP","Energy","Equity","151,640.40","0.06","151,640.40","3,210.00","47.24","United States","NYSE","USD","1.00","USD","-"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","151,143.45","0.06","151,143.45","2,265.00","66.73","United States","NYSE","USD","1.00","USD","-"
"ARGX","ARGENX","Health Care","Equity","150,002.74","0.06","150,002.74","185.00","810.83","Belgium","Nyse Euronext - Euronext Brussels","USD","0.86","EUR","-"
"ASM","ASM INTERNATIONAL NV","Information Technology","Equity","149,237.23","0.06","149,237.23","142.00","1,050.97","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","148,457.68","0.06","148,457.68","751.00","197.68","United States","NYSE","USD","1.00","USD","-"
"DSV","DSV","Industrials","Equity","148,007.17","0.06","148,007.17","595.00","248.75","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.40","DKK","-"
"FAST","FASTENAL","Industrials","Equity","146,541.36","0.06","146,541.36","3,332.00","43.98","United States","NASDAQ","USD","1.00","USD","-"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","146,549.34","0.06","146,549.34","321.00","456.54","United States","NYSE","USD","1.00","USD","-"
"ATCO A","ATLAS COPCO CLASS A","Industrials","Equity","145,796.69","0.06","145,796.69","7,808.00","18.67","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"HOLN","HOLCIM LTD AG","Materials","Equity","145,693.07","0.06","145,693.07","1,496.00","97.39","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"ETR","ENTERGY CORP","Utilities","Equity","145,415.20","0.06","145,415.20","1,288.00","112.90","United States","NYSE","USD","1.00","USD","-"
"VST","VISTRA CORP","Utilities","Equity","143,744.70","0.06","143,744.70","1,013.00","141.90","United States","NYSE","USD","1.00","USD","-"
"ADSK","AUTODESK INC","Information Technology","Equity","143,356.18","0.06","143,356.18","613.00","233.86","United States","NASDAQ","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","143,204.16","0.06","143,204.16","3,408.00","42.02","United States","NYSE","USD","1.00","USD","-"
"MSTR","STRATEGY INC CLASS A","Information Technology","Equity","142,471.14","0.06","142,471.14","762.00","186.97","United States","NASDAQ","USD","1.00","USD","-"
"CABK","CAIXABANK SA","Financials","Equity","141,750.29","0.06","141,750.29","11,058.00","12.82","Spain","Bolsa De Madrid","USD","0.86","EUR","-"
"SNOW","SNOWFLAKE INC","Information Technology","Equity","140,357.56","0.06","140,357.56","931.00","150.76","United States","NYSE","USD","1.00","USD","-"
"STAN","STANDARD CHARTERED PLC","Financials","Equity","140,256.06","0.06","140,256.06","5,440.00","25.78","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"EA","ELECTRONIC ARTS INC","Communication","Equity","139,742.88","0.06","139,742.88","696.00","200.78","United States","NASDAQ","USD","1.00","USD","-"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","139,660.78","0.06","139,660.78","1,717.00","81.34","United States","NYSE","USD","1.00","USD","-"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","139,564.74","0.06","139,564.74","518.00","269.43","United States","NYSE","USD","1.00","USD","-"
"EOAN","E.ON N","Utilities","Equity","139,220.72","0.06","139,220.72","6,471.00","21.51","Germany","Xetra","USD","0.86","EUR","-"
"CCO","CAMECO CORP","Energy","Equity","139,226.77","0.06","139,226.77","1,239.00","112.37","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"COR","CENCORA INC","Health Care","Equity","137,866.08","0.06","137,866.08","528.00","261.11","United States","NYSE","USD","1.00","USD","-"
"XEL","XCEL ENERGY INC","Utilities","Equity","137,411.51","0.06","137,411.51","1,717.00","80.03","United States","NASDAQ","USD","1.00","USD","-"
"NBIS","NEBIUS NV CLASS A","Information Technology","Equity","137,334.15","0.06","137,334.15","621.00","221.15","Netherlands","NASDAQ","USD","1.00","USD","-"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","137,272.59","0.06","137,272.59","453.00","303.03","United States","NYSE","USD","1.00","USD","-"
"BN","DANONE SA","Consumer Staples","Equity","136,484.93","0.05","136,484.93","1,889.00","72.25","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"SREN","SWISS RE AG","Financials","Equity","136,069.73","0.05","136,069.73","892.00","152.54","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"CAH","CARDINAL HEALTH INC","Health Care","Equity","135,677.24","0.05","135,677.24","698.00","194.38","United States","NYSE","USD","1.00","USD","-"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","135,642.00","0.05","135,642.00","650.00","208.68","United States","NYSE","USD","1.00","USD","-"
"GMG","GOODMAN GROUP UNITS","Real Estate","Equity","135,439.88","0.05","135,439.88","5,968.00","22.69","Australia","Asx - All Markets","USD","1.38","AUD","-"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","134,838.36","0.05","134,838.36","636.00","212.01","United States","NASDAQ","USD","1.00","USD","-"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","134,792.00","0.05","134,792.00","581.00","232.00","United States","NYSE","USD","1.00","USD","-"
"LR","LEGRAND SA","Industrials","Equity","133,529.61","0.05","133,529.61","739.00","180.69","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","133,149.95","0.05","133,149.95","1,915.00","69.53","United States","NYSE","USD","1.00","USD","-"
"STT","STATE STREET CORP","Financials","Equity","132,694.88","0.05","132,694.88","863.00","153.76","United States","NYSE","USD","1.00","USD","-"
"EXC","EXELON CORP","Utilities","Equity","132,267.60","0.05","132,267.60","2,979.00","44.40","United States","NASDAQ","USD","1.00","USD","-"
"MSCI","MSCI INC","Financials","Equity","132,168.08","0.05","132,168.08","232.00","569.69","United States","NYSE","USD","1.00","USD","-"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","131,699.16","0.05","131,699.16","279.00","472.04","United States","NYSE","USD","1.00","USD","-"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","131,628.63","0.05","131,628.63","543.00","242.41","United States","NASDAQ","USD","1.00","USD","-"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","131,298.11","0.05","131,298.11","3,847.00","34.13","United States","NYSE","USD","1.00","USD","-"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","131,153.96","0.05","131,153.96","1,108.00","118.37","United States","NASDAQ","USD","1.00","USD","-"
"FNV","FRANCO NEVADA CORP","Materials","Equity","129,905.89","0.05","129,905.89","546.00","237.92","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"CLS","CELESTICA INC","Information Technology","Equity","129,360.95","0.05","129,360.95","339.00","381.60","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"DGE","DIAGEO PLC","Consumer Staples","Equity","129,228.71","0.05","129,228.71","6,389.00","20.23","United Kingdom","London Stock Exchange","USD","0.74","GBP","Jan 01, 1998"
"ATD","ALIMENTATION COUCHE TARD INC","Consumer Staples","Equity","128,940.85","0.05","128,940.85","2,232.00","57.77","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","128,873.44","0.05","128,873.44","4,016.00","32.09","United States","NYSE","USD","1.00","USD","-"
"MET","METLIFE INC","Financials","Equity","128,825.86","0.05","128,825.86","1,627.00","79.18","United States","NYSE","USD","1.00","USD","-"
"STMPA","STMICROELECTRONICS NV","Information Technology","Equity","128,531.63","0.05","128,531.63","1,995.00","64.43","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"MBG","MERCEDES-BENZ GROUP N AG","Consumer Discretionary","Equity","128,419.38","0.05","128,419.38","2,155.00","59.59","Germany","Xetra","USD","0.86","EUR","-"
"EME","EMCOR GROUP INC","Industrials","Equity","128,344.14","0.05","128,344.14","138.00","930.03","United States","NYSE","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","127,843.80","0.05","127,843.80","127,844.00","1.00","United States","-","USD","1.00","USD","-"
"BAYN","BAYER AG","Health Care","Equity","127,539.53","0.05","127,539.53","2,860.00","44.59","Germany","Xetra","USD","0.86","EUR","-"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","125,332.20","0.05","125,332.20","2,205.00","56.84","United States","NYSE","USD","1.00","USD","-"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","124,878.60","0.05","124,878.60","2,618.00","47.70","United States","NASDAQ","USD","1.00","USD","-"
"CVE","CENOVUS ENERGY","Energy","Equity","124,768.25","0.05","124,768.25","4,143.00","30.12","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"PRU","PRUDENTIAL PLC","Financials","Equity","122,833.44","0.05","122,833.44","7,799.00","15.75","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"BDX","BECTON DICKINSON","Health Care","Equity","122,077.15","0.05","122,077.15","845.00","144.47","United States","NYSE","USD","1.00","USD","-"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","122,024.94","0.05","122,024.94","229.00","532.86","United States","NASDAQ","USD","1.00","USD","-"
"SAND","SANDVIK","Industrials","Equity","121,790.46","0.05","121,790.46","3,158.00","38.57","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"KR","KROGER","Consumer Staples","Equity","121,758.17","0.05","121,758.17","1,823.00","66.79","United States","NYSE","USD","1.00","USD","-"
"LONN","LONZA GROUP AG","Health Care","Equity","121,721.73","0.05","121,721.73","201.00","605.58","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"RACE","FERRARI NV","Consumer Discretionary","Equity","121,683.41","0.05","121,683.41","363.00","335.22","Italy","Borsa Italiana","USD","0.86","EUR","-"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","120,378.90","0.05","120,378.90","1,590.00","75.71","United States","NYSE","USD","1.00","USD","-"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","120,346.88","0.05","120,346.88","2,672.00","45.04","United States","NASDAQ","USD","1.00","USD","-"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","119,449.59","0.05","119,449.59","793.00","150.63","United States","NYSE","USD","1.00","USD","-"
"WDS","WOODSIDE ENERGY GROUP LTD","Energy","Equity","119,394.61","0.05","119,394.61","5,395.00","22.13","Australia","Asx - All Markets","USD","1.38","AUD","-"
"XYZ","BLOCK INC CLASS A","Financials","Equity","118,382.15","0.05","118,382.15","1,655.00","71.53","United States","NYSE","USD","1.00","USD","-"
"HLN","HALEON PLC","Health Care","Equity","117,511.59","0.05","117,511.59","26,480.00","4.44","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"SLF","SUN LIFE FINANCIAL INC","Financials","Equity","117,340.01","0.05","117,340.01","1,639.00","71.59","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"VTR","VENTAS REIT INC","Real Estate","Equity","117,037.96","0.05","117,037.96","1,301.00","89.96","United States","NYSE","USD","1.00","USD","-"
"SSE","SSE PLC","Utilities","Equity","116,982.78","0.05","116,982.78","3,528.00","33.16","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"RWE","RWE AG","Utilities","Equity","116,871.83","0.05","116,871.83","1,771.00","65.99","Germany","Xetra","USD","0.86","EUR","-"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","116,416.30","0.05","116,416.30","1,430.00","81.41","United States","NYSE","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","116,299.47","0.05","116,299.47","1,279.00","90.93","United States","NASDAQ","USD","1.00","USD","-"
"TEVA","TEVA PHARMACEUTICAL INDUSTRIES ADR","Health Care","Equity","116,275.83","0.05","116,275.83","3,293.00","35.31","Israel","NYSE","USD","1.00","USD","-"
"AD","KONINKLIJKE AHOLD DELHAIZE NV","Consumer Staples","Equity","116,289.32","0.05","116,289.32","2,727.00","42.64","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"G","ASSICURAZIONI GENERALI","Financials","Equity","115,075.63","0.05","115,075.63","2,514.00","45.77","Italy","Borsa Italiana","USD","0.86","EUR","-"
"WCN","WASTE CONNECTIONS INC","Industrials","Equity","114,795.72","0.05","114,795.72","741.00","154.92","United States","NYSE","USD","1.00","USD","-"
"ORA","ORANGE SA","Communication","Equity","114,760.71","0.05","114,760.71","5,301.00","21.65","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","Jan 01, 1998"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","114,701.70","0.05","114,701.70","866.00","132.45","United States","NYSE","USD","1.00","USD","-"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","114,348.46","0.05","114,348.46","571.00","200.26","United States","NASDAQ","USD","1.00","USD","-"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","114,167.41","0.05","114,167.41","487.00","234.43","United States","NYSE","USD","1.00","USD","-"
"SGO","COMPAGNIE DE SAINT GOBAIN SA","Industrials","Equity","113,983.25","0.05","113,983.25","1,274.00","89.47","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"RKT","RECKITT BENCKISER GROUP PLC","Consumer Staples","Equity","113,957.70","0.05","113,957.70","1,859.00","61.30","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","113,903.75","0.05","113,903.75","1,465.00","77.75","United States","NYSE","USD","1.00","USD","-"
"HIG","HARTFORD INSURANCE GROUP INC","Financials","Equity","113,449.70","0.05","113,449.70","845.00","134.26","United States","NYSE","USD","1.00","USD","-"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","113,271.70","0.05","113,271.70","386.00","293.45","United States","NASDAQ","USD","1.00","USD","-"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","113,020.96","0.05","113,020.96","811.00","139.36","United States","NYSE","USD","1.00","USD","-"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","112,924.08","0.05","112,924.08","568.00","198.81","United States","NASDAQ","USD","1.00","USD","-"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","112,931.00","0.05","112,931.00","884.00","127.75","United States","NYSE","USD","1.00","USD","-"
"K","KINROSS GOLD CORP","Materials","Equity","112,739.16","0.05","112,739.16","3,650.00","30.89","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"JBL","JABIL INC","Information Technology","Equity","112,680.12","0.05","112,680.12","318.00","354.34","United States","NYSE","USD","1.00","USD","-"
"ED","CONSOLIDATED EDISON INC","Utilities","Equity","111,950.85","0.05","111,950.85","1,045.00","107.13","United States","NYSE","USD","1.00","USD","-"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","111,939.04","0.04","111,939.04","1,268.00","88.28","United States","NASDAQ","USD","1.00","USD","-"
"TSCO","TESCO PLC","Consumer Staples","Equity","111,047.42","0.04","111,047.42","18,272.00","6.08","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","110,434.50","0.04","110,434.50","3,795.00","29.10","United States","NASDAQ","USD","1.00","USD","-"
"CCI","CROWN CASTLE INC","Real Estate","Equity","110,010.60","0.04","110,010.60","1,260.00","87.31","United States","NYSE","USD","1.00","USD","-"
"WEC","WEC ENERGY GROUP INC","Utilities","Equity","109,630.48","0.04","109,630.48","982.00","111.64","United States","NYSE","USD","1.00","USD","-"
"GALD","GALDERMA GROUP N AG","Health Care","Equity","108,795.48","0.04","108,795.48","538.00","202.22","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","108,497.12","0.04","108,497.12","80,461.00","134.85","United Kingdom","-","USD","0.74","GBP","-"
"U11","UNITED OVERSEAS BANK LTD","Financials","Equity","108,476.05","0.04","108,476.05","3,700.00","29.32","Singapore","Singapore Exchange","USD","1.27","SGD","-"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","108,318.34","0.04","108,318.34","302.00","358.67","United States","Cboe BZX","USD","1.00","USD","-"
"ASSA B","ASSA ABLOY B","Industrials","Equity","107,927.75","0.04","107,927.75","2,970.00","36.34","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"PCG","PG&E CORP","Utilities","Equity","107,567.19","0.04","107,567.19","6,399.00","16.81","United States","NYSE","USD","1.00","USD","-"
"ERIC B","ERICSSON B","Information Technology","Equity","106,777.84","0.04","106,777.84","8,454.00","12.63","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","Jan 01, 1998"
"HUM","HUMANA INC","Health Care","Equity","106,376.55","0.04","106,376.55","353.00","301.35","United States","NYSE","USD","1.00","USD","-"
"SDZ","SANDOZ GROUP AG","Health Care","Equity","106,349.58","0.04","106,349.58","1,229.00","86.53","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","105,712.68","0.04","105,712.68","105,713.00","100.00","United States","-","USD","1.00","USD","-"
"VMC","VULCAN MATERIALS","Materials","Equity","105,634.56","0.04","105,634.56","384.00","275.09","United States","NYSE","USD","1.00","USD","-"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","105,267.09","0.04","105,267.09","183.00","575.23","United States","NYSE","USD","1.00","USD","-"
"CSU","CONSTELLATION SOFTWARE INC","Information Technology","Equity","105,159.72","0.04","105,159.72","57.00","1,844.91","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"HAL","HALLIBURTON","Energy","Equity","104,463.70","0.04","104,463.70","2,530.00","41.29","United States","NYSE","USD","1.00","USD","-"
"SYY","SYSCO CORP","Consumer Staples","Equity","104,388.45","0.04","104,388.45","1,429.00","73.05","United States","NYSE","USD","1.00","USD","-"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","103,612.80","0.04","103,612.80","1,004.00","103.20","United States","NYSE","USD","1.00","USD","-"
"LUMI","BANK LEUMI LE ISRAEL","Financials","Equity","103,278.55","0.04","103,278.55","4,146.00","24.91","Israel","Tel Aviv Stock Exchange","USD","2.90","ILS","-"
"EQT","EQT CORP","Energy","Equity","102,844.26","0.04","102,844.26","1,818.00","56.57","United States","NYSE","USD","1.00","USD","-"
"ACGL","ARCH CAPITAL GROUP LTD","Financials","Equity","101,964.86","0.04","101,964.86","1,091.00","93.46","United States","NASDAQ","USD","1.00","USD","-"
"DANSKE","DANSKE BANK","Financials","Equity","101,701.98","0.04","101,701.98","2,017.00","50.42","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.40","DKK","-"
"EBS","ERSTE GROUP BANK AG","Financials","Equity","101,504.46","0.04","101,504.46","895.00","113.41","Austria","Wiener Boerse Ag","USD","0.86","EUR","-"
"CHF","CHF CASH","Cash and/or Derivatives","Cash","100,187.13","0.04","100,187.13","78,452.00","127.71","Switzerland","-","USD","0.78","CHF","-"
"FER","FERROVIAL NV","Industrials","Equity","99,858.39","0.04","99,858.39","1,454.00","68.68","Spain","Bolsa De Madrid","USD","0.86","EUR","-"
"POW","POWER CORPORATION OF CANADA","Financials","Equity","99,470.70","0.04","99,470.70","1,692.00","58.79","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"GIVN","GIVAUDAN SA","Materials","Equity","99,364.03","0.04","99,364.03","29.00","3,426.35","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","99,200.40","0.04","99,200.40","312.00","317.95","United States","NASDAQ","USD","1.00","USD","-"
"SE","SEA ADS REPRESENTING LTD CLASS A","Consumer Discretionary","Equity","99,106.26","0.04","99,106.26","1,122.00","88.33","Singapore","NYSE","USD","1.00","USD","-"
"UCB","UCB SA","Health Care","Equity","99,076.65","0.04","99,076.65","353.00","280.67","Belgium","Nyse Euronext - Euronext Brussels","USD","0.86","EUR","-"
"Q","QNITY ELECTRONICS INC","Information Technology","Equity","98,636.12","0.04","98,636.12","601.00","164.12","United States","NYSE","USD","1.00","USD","-"
"CSL","CSL LTD","Health Care","Equity","98,623.41","0.04","98,623.41","1,403.00","70.29","Australia","Asx - All Markets","USD","1.38","AUD","-"
"NTR","NUTRIEN LTD","Materials","Equity","98,328.96","0.04","98,328.96","1,387.00","70.89","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"DOL","DOLLARAMA INC","Consumer Discretionary","Equity","97,053.74","0.04","97,053.74","771.00","125.88","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","96,991.80","0.04","96,991.80","1,285.00","75.48","United States","NYSE","USD","1.00","USD","-"
"CBK","COMMERZBANK AG","Financials","Equity","96,819.83","0.04","96,819.83","2,263.00","42.78","Germany","Xetra","USD","0.86","EUR","-"
"IFC","INTACT FINANCIAL CORP","Financials","Equity","96,402.37","0.04","96,402.37","514.00","187.55","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"MTB","M&T BANK CORP","Financials","Equity","96,286.32","0.04","96,286.32","468.00","205.74","United States","NYSE","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","95,964.48","0.04","95,964.48","288.00","333.21","United States","NYSE","USD","1.00","USD","-"
"KVUE","KENVUE INC","Consumer Staples","Equity","95,610.78","0.04","95,610.78","5,562.00","17.19","United States","NYSE","USD","1.00","USD","-"
"TCL","TRANSURBAN GROUP STAPLED UNITS","Industrials","Equity","95,560.27","0.04","95,560.27","9,056.00","10.55","Australia","Asx - All Markets","USD","1.38","AUD","-"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","94,911.88","0.04","94,911.88","838.00","113.26","United States","NYSE","USD","1.00","USD","-"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","94,767.84","0.04","94,767.84","108.00","877.48","United States","NASDAQ","USD","1.00","USD","-"
"KMB","KIMBERLY CLARK CORP","Consumer Staples","Equity","94,639.93","0.04","94,639.93","979.00","96.67","United States","NASDAQ","USD","1.00","USD","-"
"EXPN","EXPERIAN PLC","Industrials","Equity","92,970.18","0.04","92,970.18","2,689.00","34.57","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
