iShares MSCI Brazil ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Jul 10, 2000"
Shares Outstanding,"291,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BRL","BRL CASH","Cash and/or Derivatives","Cash","77,853,763.99","0.72","77,853,763.99","387,723,423.00","20.08","Brazil","-","USD","4.98","BRL","-"
"ENGI11","ENERGISA UNITS SA","Utilities","Equity","74,898,919.26","0.69","74,898,919.26","7,599,997.00","9.86","Brazil","XBSP","USD","4.98","BRL","-"
"MOTV3","MOTIVA INFRAESTRUTURA DE MOBILIDAD","Industrials","Equity","73,911,680.64","0.68","73,911,680.64","24,938,432.00","2.96","Brazil","XBSP","USD","4.98","BRL","-"
"AXIA6","CENTRAIS ELETR BRAS-ELETROBRAS PRE","Utilities","Equity","73,272,878.58","0.68","73,272,878.58","5,995,891.00","12.22","Brazil","XBSP","USD","4.98","BRL","-"
"KLBN11","KLABIN UNITS SA","Materials","Equity","66,867,291.85","0.62","66,867,291.85","19,751,432.00","3.39","Brazil","XBSP","USD","4.98","BRL","-"
"ENEV3","ENEVA SA","Utilities","Equity","64,068,912.02","0.59","64,068,912.02","12,295,676.00","5.21","Brazil","XBSP","USD","4.98","BRL","-"
"BBDC3","BANCO BRADESCO SA","Financials","Equity","62,603,694.20","0.58","62,603,694.20","20,062,792.00","3.12","Brazil","XBSP","USD","4.98","BRL","-"
"CPFE3","CPFL ENERGIA SA","Utilities","Equity","55,213,636.76","0.51","55,213,636.76","6,082,110.00","9.08","Brazil","XBSP","USD","4.98","BRL","-"
"CXSE3","CAIXA SEGURIDADE PARTICIPACOES SA","Financials","Equity","54,473,668.58","0.50","54,473,668.58","15,466,764.00","3.52","Brazil","XBSP","USD","4.98","BRL","-"
"EGIE3","ENGIE BRASIL ENERGIA SA","Utilities","Equity","49,772,094.21","0.46","49,772,094.21","7,626,846.00","6.53","Brazil","XBSP","USD","4.98","BRL","-"
