iShares MSCI Taiwan ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Jun 20, 2000"
Shares Outstanding,"105,100,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"3661","ALCHIP TECHNOLOGIES LTD","Information Technology","Equity","76,672,935.74","0.77","76,672,935.74","500,279.00","153.26","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2884","E.SUN FINANCIAL HOLDING LTD","Financials","Equity","75,300,019.63","0.76","75,300,019.63","74,508,010.00","1.01","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2890","SINOPAC FINANCIAL HOLDINGS LTD","Financials","Equity","74,984,114.99","0.75","74,984,114.99","77,479,488.00","0.97","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2886","MEGA FINANCIAL HOLDING LTD","Financials","Equity","74,780,732.10","0.75","74,780,732.10","59,967,297.00","1.25","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2059","KING SLIDE WORKS LTD","Information Technology","Equity","74,716,801.52","0.75","74,716,801.52","470,000.00","158.97","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"3231","WISTRON CORP","Information Technology","Equity","70,635,506.90","0.71","70,635,506.90","16,131,000.00","4.38","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"6488","GLOBALWAFERS LTD","Information Technology","Equity","70,586,197.05","0.71","70,586,197.05","2,823,000.00","25.00","Taiwan","Gretai Securities Market","USD","31.52","TWD","-"
"3653","JENTECH PRECISION INDUSTRIAL LTD","Information Technology","Equity","69,723,782.33","0.70","69,723,782.33","653,000.00","106.77","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","69,314,586.39","0.70","69,314,586.39","696,794.00","99.48","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2883","KGI FINANCIAL HOLDING LTD","Financials","Equity","67,088,531.37","0.67","67,088,531.37","95,669,460.00","0.70","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"3034","NOVATEK MICROELECTRONICS CORP","Information Technology","Equity","64,944,032.75","0.65","64,944,032.75","4,151,544.00","15.64","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2395","ADVANTECH LTD","Information Technology","Equity","64,670,942.88","0.65","64,670,942.88","4,383,021.00","14.75","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1216","UNI-PRESIDENT ENTERPRISES CORP","Consumer Staples","Equity","63,547,813.33","0.64","63,547,813.33","26,774,189.00","2.37","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2449","KING YUAN ELECTRONICS LTD","Information Technology","Equity","62,646,993.50","0.63","62,646,993.50","6,670,000.00","9.39","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"3533","LOTES LTD","Information Technology","Equity","62,503,569.73","0.63","62,503,569.73","804,000.00","77.74","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2379","REALTEK SEMICONDUCTOR CORP","Information Technology","Equity","61,362,594.38","0.62","61,362,594.38","3,369,063.00","18.21","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2892","FIRST FINANCIAL HOLDING LTD","Financials","Equity","61,204,300.10","0.62","61,204,300.10","65,384,865.00","0.94","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"5347","VANGUARD INTERNATIONAL SEMICONDUCT","Information Technology","Equity","59,852,271.14","0.60","59,852,271.14","10,778,539.00","5.55","Taiwan","Gretai Securities Market","USD","31.52","TWD","-"
"2376","GIGABYTE TECHNOLOGY LTD","Information Technology","Equity","57,493,479.30","0.58","57,493,479.30","5,541,000.00","10.38","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"6446","PHARMAESSENTIA CORP","Health Care","Equity","56,956,994.19","0.57","56,956,994.19","2,295,396.00","24.81","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2880","HUA NAN FINANCIAL HOLDINGS LTD","Financials","Equity","56,507,384.56","0.57","56,507,384.56","54,626,694.00","1.03","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2603","EVERGREEN MARINE CORP (TAIWAN) LTD","Industrials","Equity","54,507,559.88","0.55","54,507,559.88","8,122,013.00","6.71","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1590","AIRTAC INTERNATIONAL GROUP","Industrials","Equity","54,426,783.75","0.55","54,426,783.75","1,170,826.00","46.49","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
