iShares MSCI China ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Mar 29, 2011"
Shares Outstanding,"116,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"6862","HAIDILAO INTERNATIONAL HOLDING LTD","Consumer Discretionary","Equity","7,777,309.64","0.11","7,777,309.64","4,061,000.00","1.92","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601328","BANK OF COMMUNICATIONS LTD A","Financials","Equity","7,768,386.49","0.11","7,768,386.49","7,830,372.00","0.99","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"270","GUANGDONG INVESTMENT LTD","Utilities","Equity","7,755,839.84","0.11","7,755,839.84","7,172,000.00","1.08","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"322","TINGYI (CAYMAN ISLANDS) HOLDINGS C","Consumer Staples","Equity","7,679,137.94","0.11","7,679,137.94","4,804,000.00","1.60","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"000858","WULIANGYE YIBIN LTD A","Consumer Staples","Equity","7,566,281.69","0.11","7,566,281.69","576,777.00","13.12","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"1099","SINOPHARM GROUP LTD H","Health Care","Equity","7,559,491.34","0.11","7,559,491.34","3,264,000.00","2.32","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"600276","JIANGSU HENGRUI MEDICINE LTD A","Health Care","Equity","7,484,384.25","0.11","7,484,384.25","934,680.00","8.01","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"603993","CHINA MOLYBDENUM LTD A","Materials","Equity","7,295,046.93","0.11","7,295,046.93","2,468,200.00","2.96","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"1898","CHINA COAL ENERGY LTD H","Energy","Equity","7,258,311.63","0.11","7,258,311.63","4,548,000.00","1.60","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"9880","UBTECH ROBOTICS CORP LTD H","Industrials","Equity","7,208,333.33","0.11","7,208,333.33","527,650.00","13.66","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"9863","ZHEJIANG LEAPMOTOR TECHNOLOGY LTD","Consumer Discretionary","Equity","7,180,891.68","0.11","7,180,891.68","1,253,200.00","5.73","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"1988","CHINA MINSHENG BANKING CORP LTD H","Financials","Equity","7,148,948.57","0.11","7,148,948.57","15,862,160.00","0.45","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"285","BYD ELECTRONIC (INTERNATIONAL) LTD","Information Technology","Equity","7,119,866.20","0.11","7,119,866.20","1,939,000.00","3.67","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"600030","CITIC SECURITIES LTD A","Financials","Equity","7,103,722.57","0.11","7,103,722.57","1,807,559.00","3.93","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"780","TONGCHENG TRAVEL HOLDINGS LTD","Consumer Discretionary","Equity","7,006,369.44","0.10","7,006,369.44","3,168,400.00","2.21","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"1766","CRRC CORP LTD H","Industrials","Equity","6,951,436.34","0.10","6,951,436.34","10,139,000.00","0.69","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"300059","EAST MONEY INFORMATION LTD A","Financials","Equity","6,913,832.72","0.10","6,913,832.72","2,324,151.00","2.97","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"1929","CHOW TAI FOOK JEWELLERY GROUP LTD","Consumer Discretionary","Equity","6,822,908.69","0.10","6,822,908.69","4,725,000.00","1.44","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"300394","SUZHOU TFC OPTICAL COMMUNICATION L","Information Technology","Equity","6,765,072.73","0.10","6,765,072.73","117,072.00","57.79","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"3800","GCL TECHNOLOGY HOLDINGS LTD","Information Technology","Equity","6,750,919.26","0.10","6,750,919.26","58,751,000.00","0.11","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"6886","HUATAI SECURITIES LTD H","Financials","Equity","6,717,961.29","0.10","6,717,961.29","3,208,400.00","2.09","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"300476","VICTORY GIANT TECHNOLOGY HUIZHOU L","Information Technology","Equity","6,695,201.71","0.10","6,695,201.71","128,000.00","52.31","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"1519","J&T GLOBAL EXPRESS LTD","Industrials","Equity","6,695,556.92","0.10","6,695,556.92","5,608,800.00","1.19","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"6990","SICHUAN KELUN-BIOTECH BIOPHARM LTD","Health Care","Equity","6,633,803.18","0.10","6,633,803.18","119,500.00","55.51","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"3323","CHINA NATIONAL BUILDING MATERIAL L","Materials","Equity","6,627,075.85","0.10","6,627,075.85","9,219,522.00","0.72","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"600150","CHINA CSSC HOLDINGS LTD A","Industrials","Equity","6,583,470.36","0.10","6,583,470.36","1,110,400.00","5.93","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"2525","HESAI GROUP CLASS B","Consumer Discretionary","Equity","6,560,816.61","0.10","6,560,816.61","278,520.00","23.56","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"144","CHINA MERCHANTS PORT HOLDINGS LTD","Industrials","Equity","6,508,196.72","0.10","6,508,196.72","3,176,000.00","2.05","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"960","LONGFOR GROUP HOLDINGS LTD","Real Estate","Equity","6,428,281.88","0.10","6,428,281.88","5,217,500.00","1.23","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"1258","CHINA NONFERROUS MINING CORPORATIO","Materials","Equity","6,403,536.59","0.09","6,403,536.59","3,382,000.00","1.89","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"2268","WUXI XDC CAYMAN INC","Health Care","Equity","6,378,804.71","0.09","6,378,804.71","923,500.00","6.91","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601088","CHINA SHENHUA ENERGY LTD A","Energy","Equity","6,370,636.63","0.09","6,370,636.63","956,752.00","6.66","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"900948","INNER MONGOLIA YITAI COAL LTD B","Energy","Equity","6,287,022.00","0.09","6,287,022.00","2,190,600.00","2.87","China","Shanghai Stock Exchange","USD","1.00","USD","-"
"3998","BOSIDENG INTERNATIONAL LTD","Consumer Discretionary","Equity","6,243,715.85","0.09","6,243,715.85","11,426,000.00","0.55","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"600000","SHANGHAI PUDONG DEVELOPMENT BANK L","Financials","Equity","6,200,489.75","0.09","6,200,489.75","4,663,222.00","1.33","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"763","ZTE CORP H","Information Technology","Equity","6,198,387.93","0.09","6,198,387.93","1,857,240.00","3.34","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"3898","ZHUZHOU CRRC TIMES ELECTRIC LTD H","Industrials","Equity","6,182,628.06","0.09","6,182,628.06","1,106,600.00","5.59","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"688008","MONTAGE TECHNOLOGY LTD A","Information Technology","Equity","6,174,050.29","0.09","6,174,050.29","158,001.00","39.08","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"6969","SMOORE INTERNATIONAL HOLDINGS LTD","Consumer Staples","Equity","6,173,152.55","0.09","6,173,152.55","4,570,000.00","1.35","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"384","CHINA GAS HOLDINGS LTD","Utilities","Equity","6,173,486.29","0.09","6,173,486.29","6,525,400.00","0.95","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"000333","MIDEA GROUP LTD A","Consumer Discretionary","Equity","6,143,257.20","0.09","6,143,257.20","509,400.00","12.06","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"151","WANT WANT CHINA HOLDINGS LTD","Consumer Staples","Equity","6,143,408.15","0.09","6,143,408.15","11,539,000.00","0.53","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"300274","SUNGROW POWER SUPPLY LTD A","Industrials","Equity","6,119,215.54","0.09","6,119,215.54","307,420.00","19.91","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"316","ORIENT OVERSEAS (INTERNATIONAL) LT","Industrials","Equity","6,090,725.70","0.09","6,090,725.70","329,000.00","18.51","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"1548","GENSCRIPT BIOTECH CORP","Health Care","Equity","5,598,876.46","0.08","5,598,876.46","3,016,000.00","1.86","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"600309","WANHUA CHEMICAL GROUP LTD A","Materials","Equity","5,569,052.02","0.08","5,569,052.02","460,773.00","12.09","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"1193","CHINA RESOURCES GAS GROUP LTD","Utilities","Equity","5,551,028.04","0.08","5,551,028.04","2,269,200.00","2.45","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"603259","WUXI APPTEC LTD A","Health Care","Equity","5,488,425.38","0.08","5,488,425.38","361,439.00","15.18","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"3360","FAR EAST HORIZON LTD","Financials","Equity","5,470,901.64","0.08","5,470,901.64","5,721,000.00","0.96","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"9995","REMEGEN LTD H","Health Care","Equity","5,420,611.82","0.08","5,420,611.82","472,000.00","11.48","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"1776","GF SECURITIES LTD H","Financials","Equity","5,377,526.43","0.08","5,377,526.43","2,450,200.00","2.19","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"136","CHINA RUYI HOLDINGS LTD","Communication","Equity","5,331,188.40","0.08","5,331,188.40","28,600,000.00","0.19","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"916","CHINA LONGYUAN POWER GROUP CORP LT","Utilities","Equity","5,330,664.93","0.08","5,330,664.93","6,051,000.00","0.88","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"603986","GIGADEVICE SEMICONDUCTOR INC A","Information Technology","Equity","5,312,999.90","0.08","5,312,999.90","101,187.00","52.51","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"1357","MEITU INC","Communication","Equity","5,296,853.45","0.08","5,296,853.45","8,697,500.00","0.61","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601816","BEIJING-SHANGHAI HIGH SPEED RAILWA","Industrials","Equity","5,290,400.50","0.08","5,290,400.50","7,250,200.00","0.73","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"6181","LAOPU GOLD LTD H","Consumer Discretionary","Equity","5,210,408.05","0.08","5,210,408.05","70,000.00","74.43","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"2588","BOC AVIATION LTD","Industrials","Equity","5,198,655.58","0.08","5,198,655.58","518,700.00","10.02","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601601","CHINA PACIFIC INSURANCE (GROUP) LT","Financials","Equity","5,182,574.02","0.08","5,182,574.02","999,347.00","5.19","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"1044","HENGAN INTERNATIONAL GROUP LTD","Consumer Staples","Equity","5,129,910.37","0.08","5,129,910.37","1,518,500.00","3.38","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601857","PETROCHINA LTD A","Energy","Equity","5,098,863.44","0.08","5,098,863.44","3,074,592.00","1.66","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"392","BEIJING ENTERPRISES HOLDINGS LTD","Utilities","Equity","5,091,298.96","0.08","5,091,298.96","1,248,500.00","4.08","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"002714","MUYUAN FOODS LTD A","Consumer Staples","Equity","5,056,051.08","0.07","5,056,051.08","804,568.00","6.28","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"LEGN","LEGEND BIOTECH ADR REP CORP","Health Care","Equity","5,028,566.40","0.07","5,028,566.40","175,824.00","28.60","China","NASDAQ","USD","1.00","USD","-"
"600183","SHENGYI TECHNOLOGY LTD A","Information Technology","Equity","5,010,118.95","0.07","5,010,118.95","364,200.00","13.76","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"1908","C D INTERNATIONAL INVESTMENT GROUP","Real Estate","Equity","4,979,520.96","0.07","4,979,520.96","2,216,000.00","2.25","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601988","BANK OF CHINA LTD A","Financials","Equity","4,976,710.63","0.07","4,976,710.63","5,861,200.00","0.85","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002916","SHENNAN CIRCUITS LTD A","Information Technology","Equity","4,921,333.68","0.07","4,921,333.68","100,751.00","48.85","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"390","CHINA RAILWAY GROUP LTD H","Industrials","Equity","4,917,431.44","0.07","4,917,431.44","10,109,000.00","0.49","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"3618","CHONGQING RURAL COMMERCIAL BANK LT","Financials","Equity","4,892,850.21","0.07","4,892,850.21","5,644,000.00","0.87","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601225","SHAANXI COAL INDUSTRY LTD A","Energy","Equity","4,875,636.77","0.07","4,875,636.77","1,417,089.00","3.44","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601211","GUOTAI HAITONG SECURITIES LTD A","Financials","Equity","4,835,584.63","0.07","4,835,584.63","2,088,043.00","2.32","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"1585","YADEA GROUP HOLDINGS LTD","Consumer Discretionary","Equity","4,810,019.92","0.07","4,810,019.92","3,150,000.00","1.53","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"2883","CHINA OILFIELD SERVICES LTD H","Energy","Equity","4,808,732.96","0.07","4,808,732.96","4,452,000.00","1.08","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"600406","NARI TECHNOLOGY LTD A","Industrials","Equity","4,696,436.11","0.07","4,696,436.11","1,168,288.00","4.02","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000001","PING AN BANK LTD A","Financials","Equity","4,635,626.23","0.07","4,635,626.23","2,845,855.00","1.63","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"601939","CHINA CONSTRUCTION BANK CORP A","Financials","Equity","4,580,204.94","0.07","4,580,204.94","3,190,014.00","1.44","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"2228","XTALPI HOLDINGS LTD","Health Care","Equity","4,579,439.25","0.07","4,579,439.25","4,200,000.00","1.09","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"002142","BANK OF NINGBO LTD A","Financials","Equity","4,562,329.16","0.07","4,562,329.16","969,595.00","4.71","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"1882","HAITIAN INTERNATIONAL LTD","Industrials","Equity","4,560,088.86","0.07","4,560,088.86","1,622,000.00","2.81","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"002463","WUS PRINTED CIRCUIT (KUNSHAN) LTD","Information Technology","Equity","4,504,346.64","0.07","4,504,346.64","285,518.00","15.78","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600989","NINGXIA BAOFENG ENERGY GROUP LTD A","Materials","Equity","4,489,903.73","0.07","4,489,903.73","1,075,500.00","4.17","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"9896","MINISO GROUP HOLDING LTD","Consumer Discretionary","Equity","4,472,950.54","0.07","4,472,950.54","1,215,612.00","3.68","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601668","CHINA STATE CONSTRUCTION ENGINEERI","Industrials","Equity","4,459,215.65","0.07","4,459,215.65","6,123,478.00","0.73","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600919","BANK OF JIANGSU CORPORATION LTD A","Financials","Equity","4,406,917.75","0.07","4,406,917.75","2,669,215.00","1.65","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"301308","SHENZHEN LONGSYS ELECTRONICS LTD A","Information Technology","Equity","4,397,334.78","0.07","4,397,334.78","49,800.00","88.30","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000338","WEICHAI POWER LTD A","Industrials","Equity","4,395,015.33","0.06","4,395,015.33","871,768.00","5.04","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"300760","SHENZHEN MINDRAY BIO-MEDICAL ELECT","Health Care","Equity","4,360,113.84","0.06","4,360,113.84","183,439.00","23.77","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"968","XINYI SOLAR HOLDINGS LTD","Information Technology","Equity","4,347,556.30","0.06","4,347,556.30","11,020,000.00","0.39","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"600111","CHINA NORTHERN RARE EARTH (GROUP)","Materials","Equity","4,303,250.43","0.06","4,303,250.43","548,000.00","7.85","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002938","AVARY HOLDING (SHENZHEN) LTD A","Information Technology","Equity","4,249,631.46","0.06","4,249,631.46","342,500.00","12.41","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"177","JIANGSU EXPRESSWAY LTD H","Industrials","Equity","4,200,143.00","0.06","4,200,143.00","3,032,000.00","1.39","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"2026","PONY AI INC","Information Technology","Equity","4,058,890.00","0.06","4,058,890.00","464,100.00","8.75","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601985","CHINA NATIONAL NUCLEAR POWER LTD A","Utilities","Equity","3,985,926.11","0.06","3,985,926.11","2,991,076.00","1.33","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688012","ADVANCED MICRO-FABRICATION EQUIPME","Information Technology","Equity","3,968,382.62","0.06","3,968,382.62","69,531.00","57.07","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"300033","HITHINK ROYALFLUSH INFORMATION NET","Financials","Equity","3,963,252.64","0.06","3,963,252.64","113,441.00","34.94","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"3311","CHINA STATE CONSTRUCTION INTERNATI","Industrials","Equity","3,960,678.72","0.06","3,960,678.72","3,262,000.00","1.21","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601919","COSCO SHIPPING HOLDINGS LTD A","Industrials","Equity","3,889,354.62","0.06","3,889,354.62","1,845,050.00","2.11","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600487","HENGTONG OPTIC ELECTRIC LTD A","Information Technology","Equity","3,883,426.44","0.06","3,883,426.44","356,000.00","10.91","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"2380","CHINA POWER INTERNATIONAL DEVELOPM","Utilities","Equity","3,878,343.80","0.06","3,878,343.80","8,581,000.00","0.45","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"002281","ACCELINK TECHNOLOGIES LTD A","Information Technology","Equity","3,821,418.98","0.06","3,821,418.98","127,200.00","30.04","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"001309","SHENZHEN TECHWINSEMI TECHNOLOGY LT","Information Technology","Equity","3,797,765.96","0.06","3,797,765.96","35,700.00","106.38","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600887","INNER MONGOLIA YILI INDUSTRIAL GRO","Consumer Staples","Equity","3,765,957.64","0.06","3,765,957.64","919,623.00","4.10","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"603288","FOSHAN HAI TIAN FLAVOURING & FOOD","Consumer Staples","Equity","3,753,251.87","0.06","3,753,251.87","681,685.00","5.51","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"6186","CHINA FEIHE LTD","Consumer Staples","Equity","3,737,776.42","0.06","3,737,776.42","8,818,000.00","0.42","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"600031","SANY HEAVY INDUSTRY LTD A","Industrials","Equity","3,730,541.54","0.06","3,730,541.54","1,227,893.00","3.04","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002352","S.F. HOLDING LTD A","Industrials","Equity","3,718,668.72","0.05","3,718,668.72","696,283.00","5.34","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"300408","CHAOZHOU THREE-CIRCLE (GROUP) LTD","Information Technology","Equity","3,684,517.15","0.05","3,684,517.15","282,777.00","13.03","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000792","QINGHAI SALT LAKE INDUSTRY LTD A","Materials","Equity","3,659,262.78","0.05","3,659,262.78","712,700.00","5.13","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600028","CHINA PETROLEUM & CHEMICAL CORP A","Energy","Equity","3,577,668.25","0.05","3,577,668.25","4,712,588.00","0.76","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"9899","NETEASE CLOUD MUSIC INC","Communication","Equity","3,558,357.59","0.05","3,558,357.59","215,050.00","16.55","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"600809","SHANXI XINGHUACUN FEN WINE FACTORY","Consumer Staples","Equity","3,521,062.73","0.05","3,521,062.73","178,186.00","19.76","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"2367","GIANT BIOGENE HOLDING LTD","Consumer Staples","Equity","3,508,303.97","0.05","3,508,303.97","925,200.00","3.79","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"688525","BIWIN STORAGE TECHNOLOGY LTD A","Information Technology","Equity","3,475,641.89","0.05","3,475,641.89","72,917.00","47.67","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000725","BOE TECHNOLOGY GROUP LTD A","Information Technology","Equity","3,386,413.60","0.05","3,386,413.60","5,443,700.00","0.62","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"772","CHINA LITERATURE LTD","Communication","Equity","3,367,942.90","0.05","3,367,942.90","1,013,800.00","3.32","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601658","POSTAL SAVINGS BANK OF CHINA LTD A","Financials","Equity","3,317,396.10","0.05","3,317,396.10","4,474,000.00","0.74","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"300433","LENS TECHNOLOGY LTD A","Information Technology","Equity","3,251,347.05","0.05","3,251,347.05","682,642.00","4.76","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000063","ZTE CORP A","Information Technology","Equity","3,251,121.21","0.05","3,251,121.21","587,184.00","5.54","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"2799","CHINA CITIC FIN ASSET MGT LTD H","Financials","Equity","3,233,198.00","0.05","3,233,198.00","34,690,000.00","0.09","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"600176","CHINA JUSHI LTD A","Materials","Equity","3,218,720.76","0.05","3,218,720.76","580,405.00","5.55","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688498","YUANJIE SEMICONDUCTOR TECHNOLOGY L","Information Technology","Equity","3,213,987.20","0.05","3,213,987.20","13,335.00","241.02","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601766","CRRC CORP LTD A","Industrials","Equity","3,210,643.29","0.05","3,210,643.29","3,617,947.00","0.89","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"300857","SHARETRONIC DATA TECHNOLOGY LTD A","Information Technology","Equity","3,207,362.67","0.05","3,207,362.67","75,540.00","42.46","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600346","HENGLI PETROCHEMICAL LTD A","Materials","Equity","3,207,458.65","0.05","3,207,458.65","983,210.00","3.26","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600050","CHINA UNITED NETWORK COMMUNICATION","Communication","Equity","3,157,632.47","0.05","3,157,632.47","4,538,227.00","0.70","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601100","JIANGSU HENGLI HYDRAULIC LTD A","Industrials","Equity","3,146,931.70","0.05","3,146,931.70","195,744.00","16.08","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601818","CHINA EVERBRIGHT BANK LTD A","Financials","Equity","3,135,186.10","0.05","3,135,186.10","6,773,300.00","0.46","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601688","HUATAI SECURITIES LTD A","Financials","Equity","3,102,459.75","0.05","3,102,459.75","1,101,893.00","2.82","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002353","YANTAI JEREH OILFIELD SERVICES GRO","Energy","Equity","3,098,790.13","0.05","3,098,790.13","151,592.00","20.44","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"601600","ALUMINUM CORPORATION OF CHINA LTD","Materials","Equity","3,071,720.14","0.05","3,071,720.14","1,794,800.00","1.71","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000568","LUZHOU LAO JIAO LTD A","Consumer Staples","Equity","3,043,840.00","0.05","3,043,840.00","218,850.00","13.91","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000408","ZANGGE MINING LTD A","Materials","Equity","3,025,765.87","0.04","3,025,765.87","234,100.00","12.93","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600019","BAOSHAN IRON & STEEL LTD A","Materials","Equity","3,023,636.97","0.04","3,023,636.97","3,230,149.00","0.94","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601872","CHINA MERCHANTS ENERGY SHIPPING LT","Energy","Equity","3,011,896.15","0.04","3,011,896.15","1,135,100.00","2.65","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601229","BANK OF SHANGHAI LTD A","Financials","Equity","3,011,633.05","0.04","3,011,633.05","2,146,010.00","1.40","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"2357","AVICHINA INDUSTRY & TECHNOLOGY LTD","Industrials","Equity","3,010,678.72","0.04","3,010,678.72","6,956,000.00","0.43","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601009","BANK OF NANJING LTD A","Financials","Equity","2,997,881.83","0.04","2,997,881.83","1,806,104.00","1.66","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601127","SERES GROUP LTD A","Consumer Discretionary","Equity","2,981,395.10","0.04","2,981,395.10","237,800.00","12.54","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000657","CHINA TUNGSTEN AND HIGHTECH MATERI","Materials","Equity","2,956,112.44","0.04","2,956,112.44","339,600.00","8.70","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"002460","GANFENG LITHIUM GROUP LTD A","Materials","Equity","2,955,358.67","0.04","2,955,358.67","250,666.00","11.79","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
